Video_ID,Title,beautiful,funny,ingenious,ok,fascinating,total_count,persuasive,inspiring,longwinded,informative,jaw-dropping,obnoxious,confusing,courageous,unconvincing,Totalviews,Retention_time_in_days,Video_Length_(sec),Nb_Words_in_Transcript_(without_tags),Words_per_second,Keywords,Is_a_Talk?,url
1531,What we're learning from online education,132,29,454,68,557,4580,657,1534,23,659,248,11,15,177,16,2314292,1908,1240,3575,2.8830645161299997,Internet;code;computers;education;global issues,Yes,https://www.ted.com/talks/daphne_koller_what_we_re_learning_from_online_education
2596,Immigrant voices make democracy stronger,45,0,8,27,15,691,64,145,17,115,7,41,11,149,47,799862,383,762,1707,2.2401574803099997,TEDNYC;United States;community;democracy;government;identity;immigration;motivation;politics;social change;society,Yes,https://www.ted.com/talks/sayu_bhojwani_how_immigrant_voices_make_democracy_stronger
2171,The danger of hiding who you are,641,16,7,180,73,3488,137,848,39,169,10,75,17,1187,89,2658964,1003,622,1156,1.85852090032,Gender equality;LGBT;business;social change;work,Yes,https://www.ted.com/talks/morgana_bailey_the_danger_of_hiding_who_you_are
40,The story of life in photographs,1270,18,143,145,604,4373,63,614,108,266,882,88,25,72,75,1713294,3854,977,1114,1.14022517912,animals;art;design;evolution;fish;nature;photography;storytelling,Yes,https://www.ted.com/talks/frans_lanting_s_lyrical_nature_photos
2799,Why you should define your fears instead of your goals,166,31,178,41,412,5009,628,1840,12,821,103,4,7,742,24,3453686,132,801,2157,2.69288389513,choice;fear;goal-setting;humanity;life;personal growth;success;work;work-life balance,Yes,https://www.ted.com/talks/tim_ferriss_why_you_should_define_your_fears_instead_of_your_goals
44,A philosophical quest for our biggest problems,20,15,78,108,119,1331,47,108,173,151,19,66,88,66,273,768935,3854,1012,2620,2.58893280632,biotech;culture;future;global issues;happiness;philosophy;technology,Yes,https://www.ted.com/talks/nick_bostrom_on_our_biggest_problems
820,My seven species of robot -- and how we created them,53,107,555,128,513,2746,69,523,50,380,237,47,14,40,30,1932113,2755,955,2940,3.07853403141,AI;TEDx;engineering;robots;science;technology,Yes,https://www.ted.com/talks/dennis_hong_my_seven_species_of_robot
267,Moving sculpture,489,120,383,42,371,1973,8,321,13,35,140,12,5,27,7,682195,3435,944,2022,2.14194915254,art;design;engineering;entertainment;humor;philosophy,Yes,https://www.ted.com/talks/arthur_ganson_makes_moving_sculpture
1009,What a bike ride can teach you,127,7,17,33,93,977,39,428,9,30,16,10,9,149,10,542506,2531,946,2305,2.43657505285,TEDx;children;education;leadership;motivation;personal growth;sports;storytelling,Yes,https://www.ted.com/talks/shimon_schocken_s_rides_of_hope
2690,A robot that eats pollution,53,19,236,17,268,1189,31,186,11,292,29,5,5,14,23,1122526,242,850,2662,3.1317647058799998,TEDx;animals;biomechanics;chemistry;climate change;design;engineering;environment;future;innovation;insects;invention;microbes;nature;oceans;oil;pollution;robots;science;technology;water,Yes,https://www.ted.com/talks/jonathan_rossiter_a_robot_that_eats_pollution
610,Hold your breath for micro-sculpture,198,97,162,62,288,1532,5,118,114,6,408,12,9,42,11,643481,3003,1183,2587,2.18681318681,art;creativity,Yes,https://www.ted.com/talks/willard_wigan_hold_your_breath_for_micro_sculpture
1107,Cracking Stuxnet  a 21st-century cyber weapon,11,13,145,64,311,1775,134,30,27,505,355,16,53,82,29,1354400,2399,640,1531,2.3921875,Iran;computers;government;nuclear energy;science;technology;war,Yes,https://www.ted.com/talks/ralph_langner_cracking_stuxnet_a_21st_century_cyberweapon
2653,A few ways to fix a government,48,9,34,36,52,788,92,279,0,147,16,0,3,71,1,963211,241,711,1635,2.29957805907,Africa;business;cancer;collaboration;communication;economics;global development;goal-setting;government;health;innovation;investment;potential;society,Yes,https://www.ted.com/talks/charity_wayua_a_few_ways_to_fix_an_ailing_government
1542,Fighting with nonviolence,156,7,21,49,98,1595,211,525,51,114,28,19,18,199,99,1149536,1904,947,1780,1.8796198521599998,TEDx;activism;global issues;peace;terrorism;violence;war,Yes,https://www.ted.com/talks/scilla_elworthy_fighting_with_non_violence
824,The danger of science denial,41,77,94,158,265,5641,1407,712,110,963,108,356,80,706,564,1843393,2750,1141,2928,2.56617002629,global issues;medicine;religion;science;writing,Yes,https://www.ted.com/talks/michael_specter_the_danger_of_science_denial
2694,The data behind Hollywood's sexism,15,30,22,46,34,848,123,88,32,186,28,60,10,86,88,903332,240,944,2133,2.2595338983099995,activism;art;business;communication;data;film;inequality;movies;social change;society;women,Yes,https://www.ted.com/talks/stacy_smith_the_data_behind_hollywood_s_sexism
1807,Ingenuity and elegance in ancient African alphabets,93,2,28,46,153,772,28,130,6,242,13,0,10,12,9,726975,1537,490,938,1.9142857142900003,Africa;culture;design;language;writing,Yes,https://www.ted.com/talks/saki_mafundikwa_ingenuity_and_elegance_in_ancient_african_alphabets
826,Photos that changed the world,184,1,20,159,168,1762,216,527,15,182,71,48,9,91,71,1212673,2749,362,923,2.5497237569099998,global issues;media;photography;poverty;war,Yes,https://www.ted.com/talks/jonathan_klein_photos_that_changed_the_world
1726,Got a meeting? Take a walk,54,68,141,211,82,1798,292,479,14,354,17,15,7,18,46,2758497,1637,208,525,2.52403846154,business;communication;health,Yes,https://www.ted.com/talks/nilofer_merchant_got_a_meeting_take_a_walk
1444,404  the story of a page not found,71,762,216,306,117,2467,98,254,62,317,30,62,26,53,93,1614513,1990,247,670,2.7125506072900003,marketing;technology;web,Yes,https://www.ted.com/talks/renny_gleeson_404_the_story_of_a_page_not_found
1267,A map of the brain,58,7,149,74,427,1587,30,142,28,488,114,4,34,19,13,1042686,2173,921,2663,2.89142236699,DNA;biotech;brain;cognitive science;disease;genetics;medical imaging;medical research;mental health;molecular biology;neuroscience;physiology;science;technology;visualizations,Yes,https://www.ted.com/talks/allan_jones_a_map_of_the_brain
2808,When I die  recompose me,84,15,194,20,144,993,87,160,4,165,25,4,0,78,13,1042524,130,777,1596,2.05405405405,TEDx;architecture;bacteria;biosphere;death;ecology;environment;green;life;microbes;nature;sustainability,Yes,https://www.ted.com/talks/katrina_spade_when_i_die_recompose_me
2345,Home is a song I've always remembered,310,3,6,30,54,580,5,114,6,12,4,5,14,11,6,1040169,744,649,624,0.9614791987669999,guitar;live music;music;performance;piano,No,https://www.ted.com/talks/teitur_home_is_a_song_i_ve_always_remembered
1110,A virtual choir 2 000 voices strong,1921,8,818,35,811,6984,43,1803,13,47,1310,24,5,131,15,3432571,2396,874,1787,2.04462242563,collaboration;conducting;crowdsourcing;entertainment;music;online video;virtual reality,Yes,https://www.ted.com/talks/eric_whitacre_a_virtual_choir_2_000_voices_strong
2250,A moving song from women in prison for life,406,1,10,41,66,1334,50,232,9,80,71,13,13,308,34,1313884,891,576,596,1.03472222222,live music;music;prison,No,https://www.ted.com/talks/the_lady_lifers_a_moving_song_from_women_in_prison_for_life
1195,A robot that flies like a bird,630,113,1336,119,1200,6077,73,721,24,260,1490,13,16,62,20,6280713,2284,379,521,1.3746701847,animals;biomechanics;biomimicry;design;robots;technology,Yes,https://www.ted.com/talks/a_robot_that_flies_like_a_bird
2519,Every piece of art you've ever wanted to see -- up close and searchable,188,47,128,14,278,1180,15,168,7,202,110,0,7,11,5,930357,502,900,2448,2.72,Google;Internet;art;beauty;big bang;collaboration;computers;culture;data;exploration;future;history;innovation;library;machine learning;museums;painting;society;software;technology;visualizations;world cultures,Yes,https://www.ted.com/talks/amit_sood_every_piece_of_art_you_ve_ever_wanted_to_see_up_close_and_searchable
1891,The 4 stories we tell ourselves about death,243,33,127,154,423,2672,270,664,63,250,46,34,11,164,190,2264284,1410,933,2448,2.62379421222,TEDx;culture;death;history;humanity;philosophy,Yes,https://www.ted.com/talks/stephen_cave_the_4_stories_we_tell_ourselves_about_death
2257,Physical therapy is boring -- play a game instead,110,49,301,83,72,1183,68,202,16,214,9,7,11,24,17,1379706,887,357,995,2.7871148459400006,TED Fellows;demo;gaming;health;software,Yes,https://www.ted.com/talks/cosmin_mihaiu_physical_therapy_is_boring_play_a_game_instead
2348,How we can make the world a better place by 2030,30,9,41,84,151,1398,117,413,15,422,16,3,15,43,39,1157525,741,879,2212,2.5164960182,big problems;economics;future;global development;global issues;goal-setting;policy;statistics,Yes,https://www.ted.com/talks/michael_green_how_we_can_make_the_world_a_better_place_by_2030
1535,Embrace the remix,31,79,91,64,206,1714,450,255,7,331,37,8,3,114,38,1362657,1899,582,1444,2.4810996563599996,art;creativity,Yes,https://www.ted.com/talks/kirby_ferguson_embrace_the_remix
1809,Emergency shelters made from paper,130,50,342,17,198,1318,36,366,2,61,52,1,6,53,4,1580869,1531,702,1808,2.5754985755,TEDx;architecture;disaster relief;materials;natural disaster,Yes,https://www.ted.com/talks/shigeru_ban_emergency_shelters_made_from_paper
1887,Inside the secret shipping industry,14,19,20,114,168,1158,84,74,40,515,22,11,16,36,25,1435094,1409,683,1683,2.46412884334,consumerism;culture;transportation,Yes,https://www.ted.com/talks/rose_george_inside_the_secret_shipping_industry
2254,Chimps have feelings and thoughts. They should also have rights,62,12,42,45,120,962,148,202,28,163,12,11,12,77,28,1031933,886,857,2332,2.7211201867000003,animals;culture;law,Yes,https://www.ted.com/talks/steven_wise_chimps_have_feelings_and_thoughts_they_should_also_have_rights
1810,Why do we sleep?,107,433,144,207,1152,5911,981,479,60,2133,100,13,36,32,34,6557143,1530,1306,3444,2.6370597243500002,biology;brain;cognitive science;consciousness;health;memory;mental health;mind;neuroscience;science,Yes,https://www.ted.com/talks/russell_foster_why_do_we_sleep
269,"Memes and ""temes""",45,48,253,121,652,2879,248,186,89,405,197,68,118,136,313,738761,3429,1168,3110,2.6626712328799997,brain;culture;design;evolution;meme;technology,Yes,https://www.ted.com/talks/susan_blackmore_on_memes_and_temes
165,"Building ""self-aware"" robots",31,33,297,60,448,1615,20,173,25,278,106,11,42,27,64,1215836,3665,378,1089,2.88095238095,AI;cognitive science;demo;design;evolution;robots;technology,Yes,https://www.ted.com/talks/hod_lipson_builds_self_aware_robots
1625,Please don't take my Air Jordans,172,103,55,50,104,981,41,171,13,35,76,36,10,90,25,1128072,1780,535,1453,2.7158878504699997,TEDYouth;performance;poetry;spoken word,Yes,https://www.ted.com/talks/lemon_andersen_performs_please_don_t_take_my_air_jordans
2351,The unexpected beauty of everyday sounds,507,64,65,40,273,1437,25,319,8,85,26,1,5,9,10,1004751,737,783,1701,2.1724137931,TED Fellows;art;creativity;culture;language;music;nature;sound,Yes,https://www.ted.com/talks/meklit_hadero_the_unexpected_beauty_of_everyday_sounds
1012,Protecting the brain against concussion,8,78,10,122,20,1125,104,22,90,204,13,295,17,9,133,454153,2526,561,1184,2.11051693405,TEDx;brain;children;health;medicine,Yes,https://www.ted.com/talks/kim_gorgens_protecting_the_brain_against_concussion
1113,Everyday compassion at Google,97,37,35,63,110,1171,142,442,27,99,16,13,13,44,33,897711,2392,848,1730,2.04009433962,business;charter for compassion;culture,Yes,https://www.ted.com/talks/chade_meng_tan_everyday_compassion_at_google
1448,The mathematics of history,24,15,178,200,291,1672,120,91,17,401,31,17,67,16,204,1186768,1986,266,720,2.7067669172900004,TED Fellows;algorithm;anthropology;collaboration;history;language;literature;math;science,Yes,https://www.ted.com/talks/jean_baptiste_michel_the_mathematics_of_history
2522,3 reasons why we can win the fight against poverty,110,10,149,25,136,1921,322,593,2,314,70,5,2,160,23,1181443,496,794,2122,2.6725440806,Africa;activism;agriculture;community;farming;food;future;global development;global issues;innovation;poverty;society,Yes,https://www.ted.com/talks/andrew_youn_3_reasons_why_we_can_win_the_fight_against_poverty
1735,The economic case for preschool,13,2,5,30,9,290,55,6,21,80,2,8,6,3,50,409052,1630,945,2316,2.45079365079,TEDx;business;culture;economics;education,Yes,https://www.ted.com/talks/timothy_bartik_the_economic_case_for_preschool
2812,Lifesaving scientific tools made of paper,17,10,110,0,97,525,25,122,0,80,50,0,0,14,0,1094186,104,838,2112,2.52028639618,TED Fellows;disease;health care;innovation;invention;medicine;product design,Yes,https://www.ted.com/talks/manu_prakash_lifesaving_scientific_tools_made_of_paper
1270,Conception to birth -- visualized,1118,12,193,97,976,4562,105,660,28,479,703,63,16,54,58,6085405,2169,577,1045,1.81109185442,Human body;biotech;design;medical imaging;medical research;physiology;pregnancy;science;science and art;visualizations,Yes,https://www.ted.com/talks/alexander_tsiaras_conception_to_birth_visualized
273,The worldwide web of belief and ritual,257,2,26,51,522,2260,142,451,90,316,155,43,43,101,61,1015280,3422,1152,3587,3.11371527778,anthropology;beauty;culture;faith;global issues;photography;religion,Yes,https://www.ted.com/talks/wade_davis_on_the_worldwide_web_of_belief_and_ritual
482,My 12 pairs of legs,931,135,199,102,561,4927,166,1500,35,182,349,40,13,675,39,3493369,3148,598,1448,2.42140468227,activism;design;fashion;future;prosthetics;sports;technology,Yes,https://www.ted.com/talks/aimee_mullins_prosthetic_aesthetics
2700,Smelfies  and other experiments in synthetic biology,36,70,59,10,84,432,6,49,3,70,6,2,10,15,12,772710,237,440,1187,2.69772727273,TEDx;art;bacteria;beauty;chemistry;design;innovation;microbes;nature;plants;science;science and art;technology,Yes,https://www.ted.com/talks/ani_liu_smelfies_and_other_experiments_in_synthetic_biology
185,A commodities exchange for Ethiopia,31,1,47,31,79,907,73,179,38,222,31,3,8,137,27,570829,3651,1234,3040,2.46353322528,business;economics;food;global issues;markets;technology;women in business,Yes,https://www.ted.com/talks/elene_gabre_madhin_on_ethiopian_economics
2359,Deep under the Earth's surface  discovering beauty and science,253,11,20,66,356,1093,19,69,24,164,42,2,12,46,9,1427391,730,877,2084,2.3762827822099997,South America;adventure;beauty;biodiversity;ecology;environment;exploration;geology;glacier;photography;science;science and art,Yes,https://www.ted.com/talks/francesco_sauro_deep_under_the_earth_s_surface_discovering_beauty_and_science
1549,Design for people  not awards,22,38,146,18,96,1103,210,307,2,213,12,0,3,35,1,1027929,1893,665,1917,2.88270676692,TEDx;design;health care;product design,Yes,https://www.ted.com/talks/timothy_prestero_design_for_people_not_awards
1451,One year of turning the world inside out,106,14,67,43,84,857,48,297,10,14,17,9,18,105,25,1133419,1983,391,898,2.29667519182,TED Prize;art;community;photography;public spaces,Yes,https://www.ted.com/talks/jr_one_year_of_turning_the_world_inside_out
1201,After your final status update,12,26,84,227,352,1540,90,102,25,318,52,44,17,31,160,1139290,2274,329,911,2.7689969604900004,consciousness;culture;self;social change;social media;technology,Yes,https://www.ted.com/talks/adam_ostrow_after_your_final_status_update
1117,A song inspired by the ocean,131,4,10,61,16,473,42,130,7,16,10,15,2,16,13,659553,2389,266,334,1.2556390977399998,TED Prize;TEDx;entertainment;music;oceans,No,https://www.ted.com/talks/jackson_browne_if_i_could_be_anywhere
2363,How I teach kids to love science,75,36,116,44,177,1284,81,426,7,220,22,0,7,64,9,1636402,726,588,1606,2.7312925170099995,TED Fellows;collaboration;design;education;environment;global issues;green;innovation;invention;oceans;water,Yes,https://www.ted.com/talks/cesar_harada_how_i_teach_kids_to_love_science
2816,Can clouds buy us more time to solve climate change?,4,8,7,5,20,144,21,13,0,54,2,0,1,9,0,960176,97,787,1769,2.24777636595,Anthropocene;biosphere;climate change;environment;future;nature;science;water,Yes,https://www.ted.com/talks/kate_marvel_can_clouds_buy_us_more_time_to_solve_climate_change
484,The next web,44,27,218,161,217,2299,296,459,77,503,88,31,44,79,55,1360566,3146,983,3036,3.08850457782,business;communication;design;invention;technology;web,Yes,https://www.ted.com/talks/tim_berners_lee_on_the_next_web
